x,y
-7.451967999999997,-19.710307
-7.451967999999997,-19.710307
-7.4019679999999966,-19.710307
-7.4019679999999966,-19.760307
-7.351967999999996,-19.760307
-7.351967999999996,-19.810307
-7.351967999999996,-19.860307
-7.301967999999995,-19.860307
-7.301967999999995,-19.910307
-7.251967999999998,-19.910307
-7.251967999999998,-19.960307
-7.201967999999997,-19.960307
-7.201967999999997,-20.010307
-7.1519679999999966,-20.010307
-7.1519679999999966,-20.060307
-7.101967999999996,-20.060307
-7.101967999999996,-20.110307
-7.101967999999996,-20.160307
-7.051967999999995,-20.160307
-7.051967999999995,-20.210307
-7.001967999999998,-20.210307
-7.001967999999998,-20.260307
-6.951967999999997,-20.260307
-6.951967999999997,-20.310307
-6.9019679999999966,-20.310307
-6.9019679999999966,-20.360307
-6.851967999999996,-20.360307
-6.851967999999996,-20.410307
-6.851967999999996,-20.460307
-6.801967999999995,-20.460307
-6.751967999999998,-20.460307
-6.751967999999998,-20.510307
-6.751967999999998,-20.560307
-6.701967999999997,-20.560307
-6.701967999999997,-20.610307
-6.6519679999999966,-20.610307
-6.6519679999999966,-20.660307
-6.601967999999996,-20.660307
-6.601967999999996,-20.710307
-6.551967999999995,-20.710307
-6.551967999999995,-20.760307
-6.501967999999998,-20.810307
-6.501967999999998,-20.860307
-6.451967999999997,-20.860307
-6.451967999999997,-20.910307
-6.4019679999999966,-20.910307
-6.351967999999996,-20.910307
-6.351967999999996,-20.960307
-6.301967999999995,-20.960307
-6.301967999999995,-21.010307
-6.251967999999998,-21.010307
-6.251967999999998,-21.060307
-6.201967999999997,-21.060307
-6.201967999999997,-21.110307
-6.1519679999999966,-21.110307
-6.1519679999999966,-21.160307
-6.101967999999996,-21.160307
-6.051967999999995,-21.160307
-6.051967999999995,-21.210307
-6.001967999999998,-21.210307
-6.001967999999998,-21.260307
-5.951967999999997,-21.260307
-5.951967999999997,-21.310307
-5.9019679999999966,-21.310307
-5.851967999999996,-21.310307
-5.851967999999996,-21.360307
-5.801967999999995,-21.360307
-5.801967999999995,-21.410307
-5.751967999999998,-21.410307
-5.701967999999997,-21.410307
-5.701967999999997,-21.460307
-5.6519679999999966,-21.460307
-5.601967999999996,-21.460307
-5.601967999999996,-21.510307
-5.551967999999995,-21.510307
-5.501967999999998,-21.510307
-5.501967999999998,-21.560307
-5.451967999999997,-21.560307
-5.4019679999999966,-21.560307
-5.4019679999999966,-21.610307
-5.351967999999996,-21.610307
-5.301967999999995,-21.610307
-5.301967999999995,-21.660307
-5.251967999999998,-21.660307
-5.201967999999997,-21.660307
-5.1519679999999966,-21.660307
-5.1519679999999966,-21.710307
-5.101967999999996,-21.710307
-5.051967999999995,-21.710307
-5.001967999999998,-21.710307
-5.001967999999998,-21.760307
-4.951967999999997,-21.760307
-4.9019679999999966,-21.760307
-4.851967999999996,-21.760307
-4.851967999999996,-21.810307
-4.801967999999995,-21.810307
-4.751967999999998,-21.810307
-4.701967999999997,-21.810307
-4.6519679999999966,-21.810307
-4.6519679999999966,-21.860307
-4.601967999999996,-21.860307
-4.551967999999995,-21.860307
-4.501967999999998,-21.860307
-4.451967999999997,-21.860307
-4.451967999999997,-21.910307
-4.4019679999999966,-21.910307
-4.351967999999996,-21.910307
-4.301967999999995,-21.910307
-4.251967999999998,-21.910307
-4.251967999999998,-21.960307
-4.201967999999997,-21.960307
-4.1519679999999966,-21.960307
-4.101967999999996,-21.960307
-4.051967999999995,-21.960307
-4.001967999999998,-21.960307
-3.9519679999999973,-21.960307
-3.9019679999999966,-21.960307
-3.851967999999996,-21.960307
-3.851967999999996,-22.010307
-3.801967999999995,-22.010307
-3.751967999999998,-22.010307
-3.7019679999999973,-22.010307
-3.6519679999999966,-22.010307
-3.601967999999996,-22.010307
-3.551967999999995,-22.010307
-3.551967999999995,-22.060307
-3.501967999999998,-22.060307
-3.4519679999999973,-22.060307
-3.4019679999999966,-22.060307
-3.351967999999996,-22.060307
-3.301967999999995,-22.060307
-3.251967999999998,-22.060307
-3.2019679999999973,-22.060307
-3.1519679999999966,-22.060307
-3.101967999999996,-22.060307
-3.051967999999995,-22.060307
-3.001967999999998,-22.060307
-3.001967999999998,-22.110307
-2.9519679999999973,-22.110307
-2.9019679999999966,-22.110307
-2.851967999999996,-22.110307
-2.801967999999995,-22.110307
-2.751967999999998,-22.110307
-2.7019679999999973,-22.110307
-2.6519679999999966,-22.110307
-2.601967999999996,-22.110307
-2.551967999999995,-22.110307
-2.501967999999998,-22.110307
-2.4519679999999973,-22.110307
-2.4019679999999966,-22.110307
-2.4019679999999966,-22.160307
-2.351967999999996,-22.160307
-2.301967999999995,-22.160307
-2.251967999999998,-22.160307
-2.2019679999999973,-22.160307
-2.1519679999999966,-22.160307
-2.101967999999996,-22.160307
-2.051967999999995,-22.160307
-2.001967999999998,-22.160307
-1.9519679999999973,-22.160307
-1.9019679999999966,-22.160307
-1.8519679999999958,-22.160307
-1.8019679999999951,-22.160307
-1.751967999999998,-22.160307
-1.7019679999999973,-22.160307
-1.6519679999999966,-22.160307
-1.6019679999999958,-22.160307
-1.5519679999999951,-22.160307
-1.501967999999998,-22.160307
-1.4519679999999973,-22.160307
-1.4019679999999966,-22.160307
-1.3519679999999958,-22.160307
-1.3019679999999951,-22.160307
-1.251967999999998,-22.160307
-1.2019679999999937,-22.160307
-1.1519679999999966,-22.160307
-1.1019679999999994,-22.160307
-1.0519679999999951,-22.160307
-1.001967999999998,-22.160307
-0.9519679999999937,-22.160307
-0.9519679999999937,-22.210307
-0.9019679999999966,-22.210307
-0.8519679999999994,-22.210307
-0.8019679999999951,-22.210307
-0.751967999999998,-22.210307
-0.7019679999999937,-22.210307
-0.6519679999999966,-22.210307
-0.6019679999999994,-22.210307
-0.5519679999999951,-22.210307
-0.501967999999998,-22.210307
-0.4519679999999937,-22.210307
-0.40196799999999655,-22.210307
-0.3519679999999994,-22.210307
-0.30196799999999513,-22.210307
-0.25196799999999797,-22.210307
-0.2019679999999937,-22.210307
-0.15196799999999655,-22.210307
-0.10196799999999939,-22.210307
-0.05196799999999513,-22.210307
-0.0019679999999979714,-22.210307
0.04803200000000629,-22.210307
0.09803200000000345,-22.210307
0.1480320000000006,-22.210307
0.19803200000000487,-22.210307
0.24803200000000203,-22.210307
0.2980320000000063,-22.210307
0.34803200000000345,-22.210307
0.3980320000000006,-22.210307
0.44803200000000487,-22.210307
0.49803200000000203,-22.210307
0.5480320000000063,-22.210307
0.5980320000000034,-22.210307
0.6480320000000006,-22.210307
0.6980320000000049,-22.210307
0.748032000000002,-22.210307
0.7980320000000063,-22.210307
0.8480320000000034,-22.210307
0.8980320000000006,-22.210307
0.9480320000000049,-22.210307
0.998032000000002,-22.210307
1.0480320000000063,-22.210307
1.0980320000000034,-22.210307
1.1480320000000006,-22.210307
1.1980320000000049,-22.210307
1.248032000000002,-22.210307
1.2980320000000063,-22.210307
1.3480320000000034,-22.210307
1.3980320000000006,-22.210307
1.4480320000000049,-22.210307
1.498032000000002,-22.210307
1.5480320000000063,-22.210307
1.5980320000000034,-22.210307
1.6480320000000006,-22.210307
1.6980320000000049,-22.210307
1.748032000000002,-22.210307
1.7980320000000063,-22.210307
1.8480320000000034,-22.210307
1.8980320000000006,-22.210307
1.9480320000000049,-22.210307
1.998032000000002,-22.210307
2.0480320000000063,-22.210307
2.0980320000000034,-22.210307
2.1480320000000006,-22.210307
2.198032000000005,-22.210307
2.248032000000002,-22.210307
2.2980320000000063,-22.210307
2.3480320000000034,-22.210307
2.3980320000000006,-22.210307
2.448032000000005,-22.210307
2.498032000000002,-22.210307
2.5480320000000063,-22.210307
2.5980320000000034,-22.210307
2.6480320000000006,-22.210307
2.698032000000005,-22.210307
2.748032000000002,-22.210307
2.7980320000000063,-22.210307
2.8480320000000034,-22.210307
2.8980320000000006,-22.210307
2.948032000000005,-22.210307
2.998032000000002,-22.210307
3.0480320000000063,-22.210307
3.0980320000000034,-22.210307
3.1480320000000006,-22.210307
3.198032000000005,-22.210307
3.248032000000002,-22.210307
3.2980320000000063,-22.210307
3.3480320000000034,-22.210307
3.3980320000000006,-22.210307
3.448032000000005,-22.210307
3.498032000000002,-22.210307
3.5480320000000063,-22.210307
3.5980320000000034,-22.210307
3.6480320000000006,-22.210307
3.698032000000005,-22.210307
3.748032000000002,-22.210307
3.7980320000000063,-22.210307
3.8480320000000034,-22.210307
3.8980320000000006,-22.210307
3.948032000000005,-22.210307
3.998032000000002,-22.210307
4.048032000000006,-22.210307
4.0980320000000034,-22.210307
4.148032000000001,-22.210307
4.198032000000005,-22.210307
4.248032000000002,-22.210307
4.298032000000006,-22.210307
4.3480320000000034,-22.210307
4.398032000000001,-22.210307
4.448032000000005,-22.210307
4.498032000000002,-22.210307
4.548032000000006,-22.210307
4.5980320000000034,-22.210307
4.648032000000001,-22.210307
4.698032000000005,-22.210307
4.748032000000002,-22.210307
4.798032000000006,-22.210307
4.8480320000000034,-22.210307
4.898032000000001,-22.210307
4.948032000000005,-22.210307
4.998032000000002,-22.210307
5.048032000000006,-22.210307
5.0980320000000034,-22.210307
5.148032000000008,-22.210307
5.198032000000005,-22.210307
5.248032000000002,-22.210307
5.298032000000006,-22.210307
5.3480320000000034,-22.210307
5.398032000000008,-22.210307
5.448032000000005,-22.210307
5.498032000000002,-22.210307
5.548032000000006,-22.210307
5.5980320000000034,-22.210307
5.648032000000008,-22.210307
5.698032000000005,-22.210307
5.748032000000002,-22.210307
5.798032000000006,-22.210307
5.8480320000000034,-22.210307
5.898032000000008,-22.210307
5.948032000000005,-22.210307
5.998032000000002,-22.210307
6.048032000000006,-22.210307
6.0980320000000034,-22.210307
6.148032000000008,-22.210307
6.198032000000005,-22.210307
6.248032000000002,-22.210307
6.298032000000006,-22.210307
6.3480320000000034,-22.210307
6.398032000000008,-22.210307
6.448032000000005,-22.210307
6.498032000000002,-22.210307
6.548032000000006,-22.210307
6.5980320000000034,-22.210307
6.648032000000008,-22.210307
6.648032000000008,-22.260307
6.698032000000005,-22.260307
6.748032000000002,-22.260307
6.798032000000006,-22.260307
6.8480320000000034,-22.260307
6.898032000000008,-22.260307
6.948032000000005,-22.260307
